redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,tds_mean,postcode_start,city,imd_average_postcodes_new,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,ccg_name,updated_all_age_mid_2018,multiplication_factor,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,HBName,HB19,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc,white_perc_out,asian_perc_out,black_perc_out,minority_ethnic_out,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank
University Hospital Southampton NHS Foundation Trust,queen_elizabeth_un,RHM01,Southampton General Hospital,SO16 6YD,England,-1.4350899457931519,50.933021545410156,E38000167,1.3089719254707208,SO16,Southampton,11901.366624436936,252796.00000000003,217201.24065146362,NA,NA,1863.2982497614848,363.90876470141257,NA,18634.049678743006,6059.454445673374,21228.367001291783,3221.8198259048813,7194.9351660320335,1495.1207605474456,3680.707711012234,5635.78353779519,NA,NA,NA,NA,NA,NA,NA,NA,1400.1416401415051,1499.3894850600723,196339.9839582577,5407.406776369669,NHS Southampton CCG,252796,1.067181128156635,85.91957176991076,NA,NA,0.7370758436689997,0.14395352960545757,NA,7.3711805878032095,2.396974020820493,8.397429944022763,1.2744742107884939,2.8461428052785775,0.5914337096106922,1.4559991894698625,2.2293800288751364,NA,NA,NA,NA,NA,NA,NA,NA,0.553862260534781,0.5931223140635422,77.66736180883309,2.139039690647664,1790.7299330468336,1004.2174415953936,1916.6573061693166,1347.84976486183,3743.6713975734756,1208.0490370733107,455.6863417228831,NA,NA,0.7083695679705507,0.3972441975329488,0.758183399329624,0.5331768559873692,1.4809061051493992,0.4778750601565336,0.1802585253417313,85.91957176991076,8.397429944022763,2.139039690647664,3.5439585954188164,NA,47,NA
Sheffield Teaching Hospitals NHS Foundation Trust,sheffield_teaching,RHQHH,Royal Hallamshire Hospital,S10 2JF,England,-1.4933162927627563,53.37835693359375,E38000146,1.4158899028389818,S10,Sheffield,14145.211985453012,582506,487489.8321759804,NA,NA,3046.9168442802397,377.30758569779516,NA,13129.882409561822,14005.699738374302,46778.76310390123,23175.960361716523,6184.47182367224,3505.37717885717,7796.987483218683,6115.966256436607,NA,NA,NA,NA,NA,NA,NA,NA,8886.752968167064,4179.89353317725,470935.7253364405,21165.058480399784,NHS Sheffield CCG,582506,1.0539318036251262,83.68837954904849,NA,NA,0.5230704652450343,0.06477316726313466,NA,2.254033848503161,2.404387206032951,8.030606226185006,3.978664659542824,1.0617009650840061,0.6017752913887874,1.3385248363482407,1.0499404738211464,NA,NA,NA,NA,NA,NA,NA,NA,1.5256071127451156,0.7175708976692514,80.84650206803715,3.633449008319191,5743.928329756937,1365.8956174981636,3678.2219946516902,3217.6537964675103,12165.534809244831,5802.948510759945,3196.5751603950075,NA,NA,0.9860719597320778,0.23448610271794,0.6314479154981563,0.5523812280847769,2.08848231764906,0.9962040752816185,0.5487626153885123,83.68837954904849,8.030606226185006,3.633449008319191,4.647565216447318,NA,68,NA
Portsmouth Hospitals NHS Trust,portsmouth_hospita,RHU03,Queen Alexandra Hospital,PO6 3LY,England,-1.0699176788330078,50.85029983520508,E38000137,1.9459723881733788,PO6,Hampshire,10609.646244751983,215133.00000000003,190085.7678195225,NA,NA,1123.631803019663,89.17712722378278,NA,8092.037438553371,5735.662994499065,13087.005705758429,565.487900866105,3054.054321746255,3828.3216145833335,2739.311519779963,2899.8303487827716,NA,NA,NA,NA,NA,NA,NA,NA,1130.97580173221,1130.97580173221,180780.92145072567,3962.611876755618,NHS Portsmouth CCG,215133,1.0491426732209739,88.35732677902622,NA,NA,0.5222963483146067,0.0414520911360799,NA,3.7614115168539324,2.6661009675405745,6.083216292134832,0.262855024968789,1.4196122034956304,1.7795138888888888,1.2733107053682897,1.3479244694132333,NA,NA,NA,NA,NA,NA,NA,NA,0.525710049937578,0.525710049937578,84.03216682272159,1.8419358614232206,1157.204368562734,980.9483994616106,2498.0087049391386,1099.5015215355807,3103.364027387641,566.5370435393259,292.7108058286517,NA,NA,0.5379018414481896,0.4559730024968789,1.1611462234706615,0.5110799001248439,1.4425327715355807,0.26334269662921345,0.13606039325842695,88.35732677902622,6.083216292134832,1.8419358614232206,3.7175210674157304,NA,48,NA
Royal Berkshire Hospital,royal_berkshire_ho,RHW01,Royal Berkshire Hospital,RG1 5AN,England,-0.9593157768249512,51.45102310180664,E38000221,-0.8465626872550704,RG1,Berkshire,22572.339001565742,489709.00000000006,420951.2806510024,NA,NA,5193.72338866135,575.3209851261048,NA,24715.578394050444,12437.489627074801,38432.49744125889,10878.316975641303,14272.182970467775,1205.5349816770856,3657.774703599914,8418.687809872818,NA,NA,NA,NA,NA,NA,NA,NA,1392.382347488683,1780.8559668031905,390466.65788316453,14714.493966372065,NHS Berkshire West CCG,489709,1.0556348350937703,85.95947402457426,NA,NA,1.0605733994395345,0.11748221599482646,NA,5.0469928863979305,2.5397715024789824,7.848027592153481,2.221383918948049,2.914421211467989,0.2461737443414529,0.7469282172882086,1.7191205001077816,NA,NA,NA,NA,NA,NA,NA,NA,0.2843285190773874,0.36365596033627934,79.73442552274197,3.004742401379608,4627.903117051089,1478.9444039663722,3728.5022375511967,2602.139868506144,8435.577967234318,4755.634932097435,1523.2810670403105,NA,NA,0.9450312567363655,0.3020047424013796,0.7613709851261048,0.5313645182151325,1.7225695192929509,0.9711144643242078,0.3110584177624488,85.95947402457426,7.848027592153481,3.004742401379608,3.187755981892649,NA,179,NA
Guys and St Thomas,guys_and_st_thomas,RJ122,St Thomas',SE1 7EH,England,-0.11889063566923141,51.49795913696289,E38000092,4.540694344534207,SE1,Southwark,11592.460686066679,325917,186058.7058623625,NA,NA,8017.648957721571,209.6890486528576,NA,50673.77809598596,24904.607009231702,22515.227183043757,3303.4090126234796,5358.361689421485,2388.3044977333166,4917.477023023169,6547.674960242308,NA,NA,NA,NA,NA,NA,NA,NA,1858.1675696007073,6121.844892208812,127157.58976000211,84458.44748355252,NHS Lambeth CCG,325917,1.075328454630039,57.087757270213736,NA,NA,2.460027846881743,0.06433817464350053,NA,15.548062266155483,7.641395511504985,6.908270259926226,1.013573705152993,1.6440878166592983,0.7327953122216136,1.508812680229374,2.0090007456629473,NA,NA,NA,NA,NA,NA,NA,NA,0.5701352091485584,1.878344760233069,39.015328982533006,25.914096988973423,8927.376830338584,4624.987683363798,3843.2238968477595,7509.018598681562,37837.582333067185,31061.937740443307,15558.927410042035,NA,NA,2.739156543027392,1.4190691750856192,1.1792032624403637,2.303966530951611,11.60957615990181,9.530628270523877,4.773892558547739,57.087757270213736,6.908270259926226,25.914096988973423,10.089875480886612,NA,38,NA
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ224,University Hospital Lewisham,SE13 6LH,England,-0.01703643798828125,51.45433044433594,E38000098,4.080341077194303,SE13,Lewisham,10285.086181818182,303536,162488.0573282346,NA,NA,5727.779386338511,228.84712108306,NA,30614.903804121284,22523.83780198271,28093.184566032953,1755.961563695018,5061.042100875366,1527.114442611958,6781.796415172989,12967.270043677621,NA,NA,NA,NA,NA,NA,NA,NA,1601.9298475814198,6375.812820559292,125916.52701669175,82453.17763560904,NHS Lewisham CCG,303536,1.1002265436685577,53.5317251753448,NA,NA,1.8870181416169782,0.07539373289595303,NA,10.08608659405187,7.420483172336299,9.255305652717619,0.5785019120285627,1.6673614005835768,0.5031081791326096,2.234264276781993,4.272069884190877,NA,NA,NA,NA,NA,NA,NA,NA,0.5277561302716712,2.1005128948656147,41.48322670678,27.164216974464,9394.834456385814,3915.7062689163968,3350.189825470758,5863.1072512097435,35234.75506098556,33946.38977834968,13272.03279627381,NA,NA,3.0951302173006874,1.2900302662341194,1.1037207532123894,1.9316019355891043,11.608097576888923,11.183645359479495,4.372474038095583,53.5317251753448,9.255305652717619,27.164216974464,10.048752197473585,NA,29,NA
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ231,Queen Elizabeth Hospital,SE18 4QH,England,0.05005710944533348,51.47819137573242,E38000066,3.573914008136861,SE18,Greenwich,12165.7978362878,286186,178758.18135820268,NA,NA,4824.161684809296,483.427994515963,NA,23779.036074435193,13799.05861555565,33608.36387920976,2916.3074831962977,8809.632011690897,1849.3931418110678,5689.835070337881,14343.196172173619,NA,NA,NA,NA,NA,NA,NA,NA,1201.8244793896847,4118.131962585982,149671.55560444223,54700.43970505623,NHS Greenwich CCG,286186,1.1242511500371233,62.46223831990477,NA,NA,1.6856735426643148,0.16892090965874046,NA,8.308944558586091,4.821709872445071,11.743538775205554,1.0190252084994715,3.078288949036954,0.6462206892758793,1.9881598227508968,5.011844105642351,NA,NA,NA,NA,NA,NA,NA,NA,0.41994523819812457,1.438970446697596,52.29869930899562,19.11359734754888,4509.371362798902,3034.3538539501956,2654.356965237648,3600.976433568906,39533.1674399054,9051.34600894888,6115.92625620195,NA,NA,1.5756785317237398,1.0602733376021873,0.9274936458239215,1.2582643572952226,13.813802016837093,3.1627494038663246,2.137045926845461,62.46223831990477,11.743538775205554,19.11359734754888,6.680625557340791,NA,53,NA
Croydon Health Services NHS Trust,croydon_health_ser,RJ611,Croydon University Hospital,CR7 7YE,England,-0.10876881331205368,51.389129638671875,E38000040,1.7781269902773813,CR7,Croydon,14858.864456213063,385345.99999999994,212297.7793647386,NA,NA,5693.582643968539,248.14645905916151,NA,24233.516591538286,25339.57110777207,63231.74749709668,11521.843066999101,26150.819147003946,2725.3692298377996,4162.2856914837985,18671.430361772036,NA,NA,NA,NA,NA,NA,NA,NA,1803.8338754685203,4988.380100061093,182122.53367017265,77684.68805486297,NHS Croydon CCG,385346,1.06045495324428,55.0927684119567,NA,NA,1.4775247813571544,0.06439575318263627,NA,6.288768169784633,6.57579710384228,16.409083653936122,2.9899993945698418,6.786321681554745,0.7072525029033129,1.0801424412044758,4.845367633703746,NA,NA,NA,NA,NA,NA,NA,NA,0.4681075904430098,1.2945197562868418,47.262079707632275,20.159723483535053,10233.390298807302,3477.231791687994,5450.738459675599,6178.210557601175,30733.044999972477,33213.44913561085,13738.193919279647,NA,NA,2.6556368299676922,0.9023661311361721,1.4145050058066257,1.6032891369317903,7.975441551222144,8.619123887522084,3.565158044790824,55.0927684119567,16.409083653936122,20.159723483535053,8.338424450572132,NA,75,NA
Warwick Hospital,warwick_hospital,RJC02,Warwick Hospital,CV34 5BW,England,-1.5832006931304932,52.28995132446289,E38000164,-1.5624306047376955,CV34,Warwick,21871.793546802062,270064,251115.90307322194,NA,NA,3176.325010750272,223.89115688424184,NA,9680.67698434528,4248.700879004235,11938.420519654597,579.6060790367757,7646.824605920204,85.79006946031697,1617.4566754347566,2008.7430898025436,NA,NA,NA,NA,NA,NA,NA,NA,295.0341413147486,1171.766802384817,238035.00992124216,1294.1745844196596,NHS South Warwickshire CCG,270064,1.0462203592721582,92.98384941096256,NA,NA,1.1761378824094555,0.08290299961647678,NA,3.584586240426447,1.5732200067407114,4.420589386091666,0.2146180457361128,2.8314860943777043,0.03176656994650045,0.5989160626498743,0.7438026133814739,NA,NA,NA,NA,NA,NA,NA,NA,0.10924600884040397,0.4338848578058598,88.14022228851019,0.47921032955879334,1337.0696191498182,354.6687017932616,1588.162505375136,968.8000526860185,613.0851305334847,527.2950610731677,153.79439281300725,NA,NA,0.4950936145320436,0.1313276489251665,0.5880689412047277,0.35872980207877336,0.2270147559591374,0.1952481860126369,0.056947387587019095,92.98384941096256,4.420589386091666,0.47921032955879334,2.116350873386975,NA,171,NA
University Hospitals of North Midlands NHST,university_hospitam,RJE01,Royal Stoke University Hospital,ST4 6QG,England,-2.2120518684387207,53.00315856933594,E38000175,1.6764429421788385,ST4,Staffordshire,8590.265838099429,264149,235001.20540824265,NA,NA,670.6426788491447,191.02532659409022,NA,4841.362309486781,4651.364000777606,18978.263495334373,10714.877593312598,2411.4379937791605,1126.6386197511665,1266.3130520995335,3458.996236391913,NA,NA,NA,NA,NA,NA,NA,NA,421.07733281493006,1249.8807659409022,229298.17509331263,3847.2089968895802,NHS Stoke on Trent CCG,264149,1.0270178849144636,88.96539657853812,NA,NA,0.25388802488335926,0.07231726283048212,NA,1.832814930015552,1.7608864696734061,7.184681181959565,4.056376360808709,0.9129082426127527,0.4265163297045102,0.47939346811819594,1.3094867807153967,NA,NA,NA,NA,NA,NA,NA,NA,0.1594090202177294,0.4731726283048212,86.80637636080873,1.4564541213063764,1961.6041601866254,576.1570334370141,1394.6902877138416,718.9125194401245,2604.5173561430797,861.668005443235,381.02363530326596,NA,NA,0.7426127527216175,0.21811819595645415,0.5279937791601866,0.27216174183514774,0.9860031104199067,0.3262052877138414,0.14424572317262832,88.96539657853812,7.184681181959565,1.4564541213063764,2.3934681181959565,NA,15,NA
University Hospitals of North Midlands NHST,university_hospitam,RJE09,County Hospital,ST16 3SA,England,-2.0977704524993896,52.81129455566406,E38000173,-1.730033852295302,ST16,Staffordshire,21813.790313803736,155803,148485.25176312623,NA,NA,904.1033414648738,150.1660761883238,NA,2481.3649554980957,1968.7290402345075,3635.0546718690803,385.25365753142387,1584.5110108147273,133.596026402026,542.669130501253,989.02484661965,NA,NA,NA,NA,NA,NA,NA,NA,244.40823434789257,259.94265602254677,144949.61738997494,1209.6136343997396,NHS Stafford and Surrounds CCG,155803,1.0356281116436126,95.3032045359372,NA,NA,0.5802862213595847,0.09638201843887718,NA,1.5926297667555156,1.263601496912452,2.3331095497962684,0.247269730063878,1.0169964704240146,0.08574676123182867,0.34830467353083894,0.6347919145457084,NA,NA,NA,NA,NA,NA,NA,NA,0.15687004380396563,0.1668405974355736,93.03390652938323,0.7763737761145418,963.1341438285597,136.70291073695685,526.0990807149552,342.79290495403575,418.39375710401947,646.2319416656143,144.98793563010577,NA,NA,0.6181743251596951,0.08774087195815027,0.33766941632379044,0.22001688347081616,0.2685402444779751,0.41477503107489216,0.09305850056167453,95.3032045359372,2.3331095497962684,0.7763737761145418,1.5873121381519912,NA,165,NA
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL30,Diana,DN33 2BA,England,-0.095144,53.544828,E38000119,0.48670164702215873,DN33,North East Lincolnshire,11304.308040960215,159821.00000000003,155620.61222559144,NA,NA,414.53171361267044,26.033392642341624,NA,2744.5203551022455,1187.523218223737,2131.7343436748197,195.25044481756217,513.6588625200482,268.34420108259826,605.7770211006416,548.7038141539696,NA,NA,NA,NA,NA,NA,NA,NA,265.340348085405,204.26200380914196,152435.52676423418,411.5278606154772,NHS North East Lincolnshire CCG,159821,1.0012843323977547,97.37181736166801,NA,NA,0.25937249398556533,0.016289093825180432,NA,1.7172463913392138,0.743033279871692,1.333826182838813,0.12216820368885324,0.32139635124298316,0.1679029671210906,0.37903468323977546,0.3433239775461106,NA,NA,NA,NA,NA,NA,NA,NA,0.16602345629510826,0.12780673616680033,95.37890938251805,0.257492983159583,381.4893306435445,161.2067775160385,369.47391865477147,275.35319140938253,306.39300571371297,71.09118760024059,34.04366730152366,NA,NA,0.2386978748997594,0.10086708099438652,0.23117983159582997,0.17228849238171612,0.1917101042502005,0.0444817562149158,0.02130112269446672,97.37181736166801,1.333826182838813,0.257492983159583,1.0368634723336005,NA,57,NA
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL32,Scunthorpe General Hospital,DN15 7BH,England,-0.6675840616226196,53.58758544921875,E38000122,-0.8920203361850594,DN15,North Lincolnshire,15193.712903225807,172005,165124.63564372994,NA,NA,746.7938021810016,92.45040192061919,NA,5552.160248677185,1277.8699998805587,4672.854203743296,885.4694050619305,1152.5483439437191,1482.2881107939277,544.4301446436464,608.1181993000729,NA,NA,NA,NA,NA,NA,NA,NA,177.71021702519022,244.4799517456374,158733.23119095113,507.4499838753987,NHS North Lincolnshire CCG,172005,1.0272266880068799,95.99990444680674,NA,NA,0.434169821912736,0.05374867121340611,NA,3.227906310094,0.7429260776608579,2.7166967261087156,0.5147928287328453,0.6700667677937963,0.861770361788278,0.3165199527011694,0.35354681509262686,NA,NA,NA,NA,NA,NA,NA,NA,0.10331689022132508,0.14213537498656284,92.28407964358661,0.2950204842158069,350.28430061034607,170.51963020914206,463.27923629110285,293.78683276996765,374.93774112251117,65.74250803244031,66.76973472044719,NA,NA,0.20364774315301654,0.09913643801583794,0.26934056352495733,0.1708013329670461,0.21798072214325812,0.038221277307311015,0.03881848476523775,95.99990444680674,2.7166967261087156,0.2950204842158069,0.9883783428687458,NA,90,NA
Macclesfield District General Hospital,macclesfield_distr,RJN71,Macclesfield District General Hospital,SK10 3BL,England,-2.141059637069702,53.262325286865234,E38000056,-1.7703112113079165,SK10,Cheshire East,21936.05326120878,197295.99999999997,190070.75317731252,NA,NA,1380.5364208448154,89.26319253074486,NA,3771.3698844239702,2022.6227943898323,3998.585283593139,639.0433101632871,1572.2494138938016,181.56944844321967,686.7179698103894,919.0051412824414,NA,NA,NA,NA,NA,NA,NA,NA,226.2010447085921,323.5790729239501,184829.583679513,654.2586270719368,NHS Eastern Cheshire CCG,197296,1.0143544605766461,96.3378645169251,NA,NA,0.6997285402870893,0.045243285485131415,NA,1.9115288117468023,1.0251717188335459,2.026693538436228,0.323900793814009,0.7968987784312921,0.0920289557027105,0.34806482128902233,0.46580018919919386,NA,NA,NA,NA,NA,NA,NA,NA,0.11465059844527621,0.16400690988360137,93.68136387940608,0.3316127174762473,557.8949533171553,270.83264097396454,782.0672891045941,411.8279109941183,321.5503640027968,228.22975362974537,104.47850943939456,NA,NA,0.28277053428207133,0.13727224118784193,0.39639287623904906,0.20873606712458356,0.16297865339530293,0.11567885493357463,0.05295520914736973,96.3378645169251,2.026693538436228,0.3316127174762473,1.3038292271624234,NA,175,NA
Countess Of Chester Hospital,countess_of_cheste,RJR05,Countess Of Chester Hospital,CH2 1HJ,England,-2.899009943008423,53.21177291870117,E38000196,-1.283603738783282,CH2,Cheshire West and Chester,17594.426404361224,234251,227602.87851950873,NA,NA,1875.7714930236443,130.81986799231348,NA,5118.456094911856,2297.0732726209376,3187.06040604896,283.27136769989136,959.0023393767232,499.58768485253574,673.670816275378,771.5281978444315,NA,NA,NA,NA,NA,NA,NA,NA,156.57181051048542,263.6998913860807,220477.8310635809,743.7160999248058,NHS West Cheshire CCG,234251,1.0300777007268778,97.16196665948436,NA,NA,0.8007528219831054,0.05584602327943679,NA,2.1850306273663107,0.9806034008908981,1.3605322521777752,0.12092642836098516,0.4093909265602807,0.21327024638210113,0.28758503326576107,0.3293596176086469,NA,NA,NA,NA,NA,NA,NA,NA,0.06683933494861727,0.11257151149240803,94.12033718685551,0.317486841005932,656.1594953630212,315.2037764224246,798.3102180633302,527.3997827721614,476.9259754365444,174.08313142284234,92.706993065419,NA,NA,0.2801095813307184,0.13455813483076895,0.3407926617445946,0.22514302298481606,0.2035961321132223,0.07431478688365997,0.0395759220090497,97.16196665948436,1.3605322521777752,0.317486841005932,1.1600142473319235,NA,144,NA
King's College Hospital,kings_college_hosp,RJZ01,King's College Hospital,SE5 9RS,England,-0.0939013883471489,51.46807861328125,E38000092,4.540694344534207,SE5,Lambeth,11592.460686066679,325917,186058.7058623625,NA,NA,8017.648957721571,209.6890486528576,NA,50673.77809598596,24904.607009231702,22515.227183043757,3303.4090126234796,5358.361689421485,2388.3044977333166,4917.477023023169,6547.674960242308,NA,NA,NA,NA,NA,NA,NA,NA,1858.1675696007073,6121.844892208812,127157.58976000211,84458.44748355252,NHS Lambeth CCG,325917,1.075328454630039,57.087757270213736,NA,NA,2.460027846881743,0.06433817464350053,NA,15.548062266155483,7.641395511504985,6.908270259926226,1.013573705152993,1.6440878166592983,0.7327953122216136,1.508812680229374,2.0090007456629473,NA,NA,NA,NA,NA,NA,NA,NA,0.5701352091485584,1.878344760233069,39.015328982533006,25.914096988973423,8927.376830338584,4624.987683363798,3843.2238968477595,7509.018598681562,37837.582333067185,31061.937740443307,15558.927410042035,NA,NA,2.739156543027392,1.4190691750856192,1.1792032624403637,2.303966530951611,11.60957615990181,9.530628270523877,4.773892558547739,57.087757270213736,6.908270259926226,25.914096988973423,10.089875480886612,NA,38,NA
Sherwood Forest Hospitals NHSFT,sherwood_forest_ho,RK5BC,King's Mill Hospital,NG17 4JL,England,-1.233566164970398,53.13455581665039,E38000103,-0.022893129623675224,NG17,Ashfield,10923.991018501885,200715,195720.7675749489,NA,NA,717.6463015469291,30.337817412333735,NA,5155.336696826919,1873.6217581203352,2146.662114831339,205.04180044197972,835.8591762915398,257.3483821873827,382.8841783763499,465.52857753408665,NA,NA,NA,NA,NA,NA,NA,NA,67.9985562690239,200.8572739023475,189817.44675916273,705.0927219280323,NHS Mansfield and Ashfield CCG,200715,1.0461316349080598,97.51177917691697,NA,NA,0.35754492765709045,0.015114873035066504,NA,2.568486010924405,0.9334737105449693,1.0695075678605679,0.10215569361631154,0.4164408122420048,0.12821581953883998,0.1907601217529083,0.23193512071050326,NA,NA,NA,NA,NA,NA,NA,NA,0.03387816369928699,0.10007088354250927,94.57063336530041,0.3512904974356836,966.6256306550473,163.19653504565733,397.5300212650627,346.2695711545678,278.27101488554393,335.8082548054872,91.0134522370012,NA,NA,0.4815911270483259,0.08130759287828879,0.19805695701121626,0.17251803360713838,0.13863986990785138,0.16730600842263268,0.04534461910519951,97.51177917691697,1.0695075678605679,0.3512904974356836,1.0674227577867657,NA,46,NA
University Hospital Plymouth,university_hospitae,RK950,Derriford Hospital,PL6 8DH,England,-4.11367130279541,50.41672897338867,E38000230,-0.9462035169519096,PL6,Plymouth,15893.936825769333,1194166,1161028.252147314,NA,NA,5152.724404670551,783.6522806776145,NA,26995.978432482872,11825.35504726825,14713.492888152683,590.8990987367496,3318.9359360418857,1082.7883663126179,4957.864630577327,4763.004856484103,NA,NA,NA,NA,NA,NA,NA,NA,1487.25405956558,1591.5303711073595,1128095.8970294828,3520.1154865921876,NHS Devon CCG,1194166,1.0532960761795893,97.225030033288,NA,NA,0.43149146807651123,0.06562339579904423,NA,2.260655422485892,0.9902605707471365,1.232114537522646,0.049482157316214796,0.27792919376718866,0.09067318666857187,0.4151738226157274,0.39885617715494354,NA,NA,NA,NA,NA,NA,NA,NA,0.12454332643582049,0.13327547184456429,94.46725974692653,0.2947760601618358,3258.8980596996494,1585.210594650282,4107.854697100398,2873.3916958179198,2202.442095291521,881.6088157623162,436.06457553834997,NA,NA,0.2729015948954877,0.13274625091070102,0.34399360701111886,0.24061911792982882,0.18443349545134605,0.07382632027392474,0.036516244436564926,97.225030033288,1.232114537522646,0.2947760601618358,1.2480793690275211,NA,98,NA
University Hospitals Coventry and Warwickshire,university_hospitai,RKB01,University Hospital (Coventry),CV2 2DX,England,-1.4383885860443115,52.42121505737305,E38000038,1.271060675231041,CV2,Coventry,14598.659818634138,473979,368915.6534247725,NA,NA,9467.418969630846,353.46546213147576,NA,23361.68030261249,11610.94264030597,64581.89052957186,11504.107420240507,35019.221283585306,3513.0602683228026,4728.026760343856,9817.474797079381,NA,NA,NA,NA,NA,NA,NA,NA,2411.748265733092,4010.8669320320832,335733.0886903977,22447.898207584494,NHS Coventry and Rugby CCG,473979,1.1365448943134269,77.83375496061481,NA,NA,1.9974342681069932,0.07457407651635953,NA,4.92884290287386,2.4496744877528265,13.625475080029254,2.4271344131787496,7.388348699749421,0.7411847926433033,0.9975181939165778,2.0712889805412016,NA,NA,NA,NA,NA,NA,NA,NA,0.5088301941084082,0.8462119486374045,70.8329037131176,4.73605332885729,5172.415814020405,1310.4362631433812,3353.9439831189225,1774.1465800232593,15727.5082475092,4626.874264749961,2093.515695325332,NA,NA,1.0912753126236405,0.27647559557351303,0.7076144688095722,0.3743091107461004,3.3181867229369235,0.9761770594794204,0.4416895464409462,77.83375496061481,13.625475080029254,4.73605332885729,3.804716630498639,NA,81,NA
Whittington Health NHST,whittington_health,RKEQ4,The Whittington Hospital,N19 5NF,England,-0.13862308859825134,51.56631088256836,E38000088,4.5367257516734645,N19,Islington,11430.650559318165,239142,163022.62282595513,NA,NA,9443.861152213462,189.10925894481502,NA,39318.48334748332,15475.63438690115,22082.85665494239,1103.3307070952092,4100.074362644026,5408.756841722256,5170.920043662825,6299.774699818071,NA,NA,NA,NA,NA,NA,NA,NA,2196.219798665858,5858.906488781079,114071.16906731352,30505.759844754393,NHS Islington CCG,239142,1.1601795027289266,68.16979987871437,NA,NA,3.9490600363856876,0.07907822922983626,NA,16.441479684657367,6.471315949060036,9.23420254699818,0.4613705275924803,1.714493632504548,2.2617343844754396,2.1622801697998786,2.6343238326258334,NA,NA,NA,NA,NA,NA,NA,NA,0.9183747725894481,2.449969678593087,47.700181928441474,12.756337174044873,4914.520373559733,2218.2632092177078,3438.7720460885384,4904.0787580351725,14643.78568344451,9215.305790175864,6646.66837113402,NA,NA,2.055063674954518,0.9275924802910855,1.4379624014554275,2.0506973923590053,6.123468768950879,3.8534869617950274,2.779381443298969,68.16979987871437,9.23420254699818,12.756337174044873,9.83966040024257,NA,23,NA
