redcap_data_access_group_e,dag_id_e,place_name,postcode,country,lon,lat,ccg,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,HBName,Country,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc
Ashford and St Peters Hospital NHSFT,RTK01,St Peter's Hospital,KT16 0PZ,England,-0.5270460247993469,51.37783432006836,E38000128,335508,293659,NA,NA,4472,721,NA,22305,7935,26459,6937,9194,1113,2748,6467,NA,NA,NA,NA,NA,NA,NA,NA,1399,1787,266161,4269,87.52667596599784,NA,NA,1.33290413343348,0.2148980054126876,NA,6.64812761543689,2.365070281483601,7.88625010431942,2.067610906446344,2.7403221383692786,0.3317357559283236,0.819056475553489,1.9275248280219845,NA,NA,NA,NA,NA,NA,NA,NA,0.41697962492697643,0.5326251534985753,79.33074621171478,1.272398869773597,NA,NA,1619,1028,3175,2113,2838,1033,398,0.482551831849017,0.3064010396175352,0.9463261680794496,0.62979124193759906,0.8458814692943237,0.30789131704758155,0.11862608343169165
Surrey and Sussex Healthcare NHST,RTP04,East Surrey Hospital,RH1 5RH,England,-0.1619950234889984,51.21919250488281,E38000054,173708,159271,NA,NA,1844,386,NA,7181,3933,7244,1077,2278,498,1094,2297,NA,NA,NA,NA,NA,NA,NA,NA,253,586,149860,2421,91.68892624404172,NA,NA,1.0615515693002049,0.22221198793377392,NA,4.133948925783499,2.2641444262785826,4.170216685472171,0.6200059870587422,1.3113961360443964,0.2866880051580814,0.6297925253874318,1.32233403182352,NA,NA,NA,NA,NA,NA,NA,NA,0.14564671747990882,0.33734773297718007,86.27121376102424,1.3937181937504317,NA,NA,1011,479,1465,978,1398,757,266,0.5820111911944181,0.2757501093789578,0.8433693324429503,0.5630137932622562,0.8047988578534091,0.43578879498929235,0.1531305409077302
South Tees Hospital NHS Foundation Trust,RTRAT,The James Cook University Hospital,TS4 3BW,England,-1.2147899866104126,54.5517578125,E38000162,273589,255258,NA,NA,989,170,NA,3065,3215,11637,7106,1568,338,1059,1566,NA,NA,NA,NA,NA,NA,NA,NA,987,639,251034,1853,93.29980372017882,NA,NA,0.3614911418222224,0.06213700112212114,NA,1.1202935790547135,1.1751203447507026,4.2534604826948454,2.597326646904664,0.5731224574087409,0.12354297870162909,0.387076965813684,0.5723914338661276,NA,NA,NA,NA,NA,NA,NA,NA,0.3607601182796092,0.23356202186491415,91.75588199817976,0.6772933122311203,NA,NA,839,559,1177,640,1550,126,177,0.30666437612623315,0.20432108016038655,0.4302073548278622,0.23392753363622076,0.5665432455252221,0.046054483184630964,0.06469558352126731
University Hospitals Of Morecambe Bay,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.7992172241210938,54.04273223876953,E38000228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
University Hospitals Of Morecambe Bay,RTXBU,Furness General Hospital,LA14 4LF,England,-3.2078845500946045,54.13640213012695,E38000228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
University Hospitals Of Morecambe Bay,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.732536792755127,54.30670928955078,E38000228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southmead Hospital,RVJ01,Southmead Hospital,BS10 5NB,England,-2.5910003185272217,51.49481201171875,E38000222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epsom & St Helier NHSFT,RVR05,St Helier Hospital,SM5 1AA,England,-0.18362735211849213,51.380313873291016,E38000179,190146,149449,NA,NA,3219,193,NA,11183,7134,22035,2595,6454,1183,2240,9563,NA,NA,NA,NA,NA,NA,NA,NA,976,1432,134854,9120,78.5969728524397,NA,NA,1.692909658893692,0.10150095190011885,NA,5.881270181860255,3.751853838629264,11.588463601653466,1.3647407781389038,3.3942339044734045,0.6221535030976197,1.1780421360428304,5.029293279900708,NA,NA,NA,NA,NA,NA,NA,NA,0.5132897878472332,0.7531055083988093,70.92129205978563,4.796314411031523,NA,NA,2298,838,2286,1712,5471,2742,907,1.2085450127796535,0.4407139776803088,1.2022340727651384,0.9003607754041631,2.877262734951038,1.4420497933167145,0.47700188276377103
East Kent Hospitals NHSFT,RVV01,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162230491638184,51.14148712158203,E38000002,117956,110520,NA,NA,753,531,NA,3738,1682,3991,161,958,185,431,2256,NA,NA,NA,NA,NA,NA,NA,NA,87,301,105498,1375,93.6959544236834,NA,NA,0.6383736308454,0.45016785920173624,NA,3.1689782630811485,1.4259554410119029,3.383465020855234,0.13649157312896334,0.812167248804639,0.15683814303638646,0.3653904845874733,1.912577571297772,NA,NA,NA,NA,NA,NA,NA,NA,0.07375631591440876,0.25517989758893145,89.43843467055513,1.1656889009461153,NA,NA,544,235,507,396,948,327,100,0.46118891790159044,0.1992268303435179,0.42982128929431307,0.3357184034724813,0.8036895113432128,0.2772220149886398,0.08477737461426295
East Kent Hospitals NHSFT,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893986940383911,51.3780517578125,E38000184,134186,128194,NA,NA,1026,187,NA,5635,2186,2504,184,738,178,450,954,NA,NA,NA,NA,NA,NA,NA,NA,118,274,121346,910,95.53455651111145,NA,NA,0.7646103170226402,0.13935880047098803,NA,4.1993948698075805,1.6290820204790366,1.866066504702428,0.13712309778963527,0.5499828596127763,0.13265169242692978,0.3353554022029124,0.7109534526701742,NA,NA,NA,NA,NA,NA,NA,NA,0.0879376387998748,0.20419417823021777,90.43119252381024,0.6781631466770006,NA,NA,720,329,598,539,585,239,86,0.5365686435246598,0.24518206072168483,0.44565006781631467,0.4016812484163772,0.4359620228637861,0.17811098028110234,0.06409014353211215
East Kent Hospitals NHSFT,RVVKC,Kent And Canterbury Hospital,CT1 3NG,England,1.0870975255966187,51.26658630371094,E38000029,198275,186663,NA,NA,1497,515,NA,8056,3032,5530,323,1571,284,1522,1830,NA,NA,NA,NA,NA,NA,NA,NA,440,557,176595,2053,94.14348758038078,NA,NA,0.7550119783129492,0.2597402597402597,NA,4.06304375236414,1.529189257344597,2.789055604589585,0.1629050561089396,0.7923338797125205,0.1432354053713277,0.7676207287857774,0.92296053461102,NA,NA,NA,NA,NA,NA,NA,NA,0.2219140083217753,0.280922960534611,89.06569158996344,1.0354305888286472,NA,NA,801,368,1088,775,1408,468,177,0.40398436514941366,0.18560080696003026,0.5487328205774807,0.3908712646576724,0.710124826629681,0.23603580885134282,0.08926995334762325
East Kent Hospitals NHSFT,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893986940383911,51.3780517578125,E38000184,134186,128194,NA,NA,1026,187,NA,5635,2186,2504,184,738,178,450,954,NA,NA,NA,NA,NA,NA,NA,NA,118,274,121346,910,95.53455651111145,NA,NA,0.7646103170226402,0.13935880047098803,NA,4.1993948698075805,1.6290820204790366,1.866066504702428,0.13712309778963527,0.5499828596127763,0.13265169242692978,0.3353554022029124,0.7109534526701742,NA,NA,NA,NA,NA,NA,NA,NA,0.0879376387998748,0.20419417823021777,90.43119252381024,0.6781631466770006,NA,NA,720,329,598,539,585,239,86,0.5365686435246598,0.24518206072168483,0.44565006781631467,0.4016812484163772,0.4359620228637861,0.17811098028110234,0.06409014353211215
University Hospital of North Tees,RVWAE,University Hospital Of North Tees,TS19 8PE,England,-1.3475654125213623,54.58285903930664,E38000075,283638,271198,NA,NA,729,183,NA,2397,2547,7936,3363,1754,346,1095,1378,NA,NA,NA,NA,NA,NA,NA,NA,293,361,267889,1303,95.61412786721102,NA,NA,0.2570177479745309,0.06451885854504685,NA,0.8450912783195482,0.8979755886023735,2.7979325760300098,1.1856662365409432,0.6183938682405038,0.12198647571905034,0.3860554650646246,0.4858305304648884,NA,NA,NA,NA,NA,NA,NA,NA,0.10330068608578541,0.12727490674733286,94.4474999823719,0.45938837532347565,NA,NA,599,370,996,582,1065,120,118,0.211184679062749,0.1304479653643024,0.35115182027795994,0.20519112389736213,0.3754786030080596,0.04230744822626023,0.041602324089155894
Southport and Ormskirk Hospital NHS Trust,RVY01,Southport And Formby District General Hospital,PR8 6PN,England,-2.9788076877593994,53.63356018066406,E38000170,114226,110685,NA,NA,1014,67,NA,3285,1331,1447,55,369,220,462,341,NA,NA,NA,NA,NA,NA,NA,NA,157,211,106319,395,96.90000525274456,NA,NA,0.8877138304764239,0.058655647575858394,NA,2.8758776460700717,1.1652338346786195,1.26678689615324,0.0481501584577942,0.3230437903804738,0.1926006338311768,0.40446133104547133,0.29853098243832404,NA,NA,NA,NA,NA,NA,NA,NA,0.1374468159613398,0.18472151699262865,93.07775812862221,0.3458056834696129,NA,NA,350,225,387,369,217,138,40,0.30641009927687213,0.19697792096370353,0.3388020240575701,0.3230437903804738,0.18997426155166072,0.12081312485773817,0.03501829706021396
Merseycare NHS Foundation Trust,RW404,Ashworth Hospital,L31 1HW,England,-2.9153599739074707,53.518672943115234,E38000161,159564,156056,NA,NA,1298,53,NA,1395,1489,1272,72,297,88,503,312,NA,NA,NA,NA,NA,NA,NA,NA,170,176,153310,401,97.8015091123311,NA,NA,0.81346669674864,0.03321551227093831,NA,0.874257351282244,0.9331678824797573,0.7971722945025194,0.04512296006618034,0.1861322102729939,0.05515028452533153,0.3152340126845654,0.19553282695344817,NA,NA,NA,NA,NA,NA,NA,NA,0.10654032237848135,0.11030056905066306,96.08056955202929,0.2513098192574766,NA,NA,480,263,373,373,247,85,69,0.30081973377453564,0.16482414579729762,0.23376200145396203,0.23376200145396203,0.15479682133814646,0.053270161189240675,0.043242836730089496
Fairfield General Hospital,RW601,Fairfield General Hospital,BL9 7TD,England,-2.255607843399048,53.600425720214844,E38000024,185060,165032,NA,NA,2357,72,NA,4706,3365,13407,9002,1387,311,1100,1607,NA,NA,NA,NA,NA,NA,NA,NA,465,898,157897,1893,89.1775640332865,NA,NA,1.2736409813033611,0.03890630065924565,NA,2.5429590403112505,1.8183291905328,7.244677401923701,4.8643683129795745,0.7494866529774128,0.16805360423646384,0.5944018156273642,0.8683670161028856,NA,NA,NA,NA,NA,NA,NA,NA,0.25126985842429483,0.4852480276667027,85.32205771101265,1.0229114881660002,NA,NA,1307,444,1005,609,1116,593,184,0.7062574300226954,0.2399221873986815,0.5430671133686371,0.32908245974278616,0.6030476602183076,0.32043661515184263,0.09942721279585
The Royal Oldham Hospital,RW603,Royal Oldham Hospital,OL1 2JH,England,-2.1218161582946777,53.553253173828125,E38000135,224897,174326,NA,NA,1484,62,NA,2825,4057,43165,22686,1555,16310,726,1888,NA,NA,NA,NA,NA,NA,NA,NA,154,398,169955,2797,77.51370627442785,NA,NA,0.6598576237121883,0.027568175653743712,NA,1.256130584223,1.8039369133425525,19.193230678933023,10.087284401303707,0.691427631315669,7.252208788912258,0.32281444394545056,0.8394954134559376,NA,NA,NA,NA,NA,NA,NA,NA,0.06847579113994406,0.17696990177725802,75.57014989083892,1.2436804403793738,NA,NA,1950,440,1131,536,1640,839,318,0.8670635891096814,0.19564511754269734,0.5028968816836151,0.23833132500655857,0.7292227108409628,0.37305966731437057,0.14139806222404033
Hull University Teaching Hospitals,RWA16,Castle Hill Hospital,HU16 5JQ,England,-0.4449694752693176,53.7767333984375,E38000052,312931,307052,NA,NA,831,214,NA,4986,2119,2757,359,1038,49,600,711,NA,NA,NA,NA,NA,NA,NA,NA,272,224,301021,507,98.12131108774777,NA,NA,0.26555374827038547,0.06838568246674187,NA,1.593322489622313,0.6771460801262899,0.8810248904710624,0.11472177572691743,0.33170251589008437,0.015658403929300707,0.19173555831796785,0.2272066366067919,NA,NA,NA,NA,NA,NA,NA,NA,0.0869201197708121,0.07158127510537467,96.19404916738834,0.16201654677868285,NA,NA,637,340,723,419,326,130,51,0.20355925108090922,0.10865014971351511,0.23104134777315127,0.13389533155871422,0.1041763200194292,0.04154270430222637,0.01629752245702727
United Lincolnshire Hospital NHST,RWDDA,Lincoln County Hospital,LN2 5QY,England,-0.5196201801300049,53.233577728271484,E38000100,225298,218650,NA,NA,1329,254,NA,6632,2189,2863,214,948,172,690,839,NA,NA,NA,NA,NA,NA,NA,NA,233,259,210435,1104,97.04924144910296,NA,NA,0.5898853962307699,0.11273957158962795,NA,2.94365684560005,0.9716020559436834,1.270761391579153,0.09498530834716687,0.4207760388463279,0.07634333194258272,0.3062610409324539,0.3723956715106215,NA,NA,NA,NA,NA,NA,NA,NA,0.10341858338733588,0.1149588544949356,93.40295963568252,0.4900176654919262,NA,NA,685,281,685,538,666,295,143,0.3040417580271462,0.1247236992782892,0.3040417580271462,0.23879484061110176,0.2956084829869773,0.1309376914131506,0.06347149109179842
United Lincolnshire Hospital NHST,RWDLA,Pilgrim Hospital,PE21 9QS,England,-0.009952853433787823,52.991127014160156,E38000099,227507,222962,NA,NA,810,163,NA,10640,1775,1870,219,677,180,367,427,NA,NA,NA,NA,NA,NA,NA,NA,106,181,211349,613,98.00225927114332,NA,NA,0.3560330011823812,0.07164614715151621,NA,4.676779176025353,0.7801957741959589,0.8219527311247566,0.09626077439375491,0.29757326148206426,0.07911844470719583,0.1613137178196715,0.1876865327220701,NA,NA,NA,NA,NA,NA,NA,NA,0.04659197299423754,0.0795579916222358,92.89780094678406,0.2694422589195058,NA,NA,643,220,499,413,383,147,83,0.28262866637070505,0.09670032130879488,0.21933391060494842,0.1815328759115104,0.16834646846031112,0.0646133965108766,0.03648239394831807
United Lincolnshire Hospital NHST,RWDLP,Grantham And District Hospital,NG31 8DG,England,-0.6406991481781006,52.92108917236328,E38000165,120562,117786,NA,NA,579,94,NA,3984,940,1273,79,413,56,344,381,NA,NA,NA,NA,NA,NA,NA,NA,44,111,113129,408,97.69745027454753,NA,NA,0.4802508253015046,0.07796818234601284,NA,3.304523813473566,0.7796818234601284,1.0558882566646208,0.06552645112058526,0.3425623330734394,0.04644912990826297,0.2853303694364725,0.31601997312586055,NA,NA,NA,NA,NA,NA,NA,NA,0.0364957449279209,0.0920688110681641,93.83470745342646,0.33841508933163017,NA,NA,318,126,249,247,255,85,68,0.2637647019790647,0.10451054229359168,0.20653273834209787,0.2048738408453742,0.21150943083226886,0.07050314361075628,0.05640251488860503
University Hospitals of Leicester,RWEAA,Leicester Royal Infirmary,LE1 5WW,England,-1.1359461545944214,52.62678527832031,E38000097,329839,166636,NA,NA,2524,417,NA,15066,11580,122470,8067,93335,3642,4245,13181,NA,NA,NA,NA,NA,NA,NA,NA,3311,5257,148629,20585,50.52040540991211,NA,NA,0.765221820342652,0.12642531659385337,NA,4.567683021110299,3.5108037557717555,37.130236266784706,2.445738678567422,28.2971389071638,1.1041750672297697,1.2869915322323922,3.996192081591322,NA,NA,NA,NA,NA,NA,NA,NA,1.0038230773195407,1.5938078880908566,45.061075251865304,6.240923602121034,NA,NA,4691,1161,3388,2340,12480,4790,3315,1.4222090171265376,0.35198991022892984,1.0271678000479023,0.7094370283683857,3.783664151298057,1.4522236606344308,1.0050357901885465
Maidstone and Tunbridge Wells NHST,RWF03,Maidstone Hospital,ME16 9QQ,England,0.4839882254600525,51.27366256713867,E38000199,458976,436407,NA,NA,3178,1688,NA,17257,6987,11521,752,3055,1227,1832,4655,NA,NA,NA,NA,NA,NA,NA,NA,430,979,414284,2652,95.08274942480652,NA,NA,0.6924109321620303,0.36777522136233703,NA,3.7598915847451715,1.522301819702991,2.5101530363243394,0.16384298961165725,0.6656121452973576,0.26733423969880776,0.3991494108624416,1.014214250854075,NA,NA,NA,NA,NA,NA,NA,NA,0.09368681586836784,0.21330091333751655,90.26267168653699,0.5778079899602594,NA,NA,1739,838,2778,1632,1610,724,318,0.37888691347695735,0.1825803527853308,0.6052604057728509,0.3555741476678519,0.35078086871644704,0.1577424527644147,0.06928466847939761
Maidstone and Tunbridge Wells NHST,RWFTW,Tunbridge Wells Hospital At Pembury,TN2 4QJ,England,0.30748459696769714,51.14845275878906,E38000199,458976,436407,NA,NA,3178,1688,NA,17257,6987,11521,752,3055,1227,1832,4655,NA,NA,NA,NA,NA,NA,NA,NA,430,979,414284,2652,95.08274942480652,NA,NA,0.6924109321620303,0.36777522136233703,NA,3.7598915847451715,1.522301819702991,2.5101530363243394,0.16384298961165725,0.6656121452973576,0.26733423969880776,0.3991494108624416,1.014214250854075,NA,NA,NA,NA,NA,NA,NA,NA,0.09368681586836784,0.21330091333751655,90.26267168653699,0.5778079899602594,NA,NA,1739,838,2778,1632,1610,724,318,0.37888691347695735,0.1825803527853308,0.6052604057728509,0.3555741476678519,0.35078086871644704,0.1577424527644147,0.06928466847939761
West Hertfordshire Hospitals NHST,RWG02,Watford General Hospital,WD18 0HB,England,-0.40527793765068054,51.648590087890625,E38000079,563160,481220,NA,NA,10275,690,NA,30398,14704,47337,10297,18434,3672,4263,10671,NA,NA,NA,NA,NA,NA,NA,NA,1246,2509,439857,16144,85.44996093472548,NA,NA,1.8245258896228425,0.12252290645642445,NA,5.397755522409263,2.6109808935293697,8.40560409119966,1.828432417075076,3.2733148661126497,0.6520349456637545,0.7569784785851268,1.8948433837630514,NA,NA,NA,NA,NA,NA,NA,NA,0.221251509340152,0.4455216989843028,78.10515661623695,2.866680872221038,NA,NA,4186,1768,5045,3705,10181,4365,1598,0.7433056325023084,0.3139427516158818,0.8958377725690745,0.6578947368421052,1.8078343632360252,0.7750905604091199,0.28375594857589315
East and North Hertfordshire NHST,RWH01,Lister Hospital,SG1 4AB,England,-0.21271154284477234,51.92461013793945,E38000049,534513,478726,NA,NA,6803,453,NA,26070,12538,24883,1991,10330,1906,4113,6543,NA,NA,NA,NA,NA,NA,NA,NA,1098,2190,445400,15078,89.56302278896865,NA,NA,1.2727473419729736,0.08475004349753888,NA,4.877336940355052,2.3456866343755904,4.655265634325077,0.3724886017739512,1.9326003296458647,0.3565862757313667,0.7694854942723564,1.2241049329015385,NA,NA,NA,NA,NA,NA,NA,NA,0.20542063523244525,0.40971875333247276,83.32818846314308,2.820885553765764,NA,NA,4607,1453,3592,2886,9445,4279,1354,0.8619060715080831,0.2718362322338278,0.6720135899407498,0.5399307406929298,1.767029052614249,0.8005418016025803,0.2533146995489352
Stockport NHSFT,RWJ09,Stepping Hill Hospital,SK2 7JE,England,-2.132004976272583,53.38378143310547,E38000174,283275,260819,NA,NA,3938,58,NA,4779,5104,13762,6673,2786,705,1722,1876,NA,NA,NA,NA,NA,NA,NA,NA,727,905,252044,1958,92.07272085429354,NA,NA,1.3901685641161416,0.020474803636042715,NA,1.687053216838761,1.8017827199717589,4.858176683434825,2.3556614597122936,0.983496602241638,0.24887476833465716,0.6078898596769924,0.6622539934692436,NA,NA,NA,NA,NA,NA,NA,NA,0.2566410731621216,0.3194775394934251,88.97502426970259,0.6912011296443386,NA,NA,1734,775,1460,1135,976,745,237,0.6121260259465183,0.2735857382402259,0.5154002294590063,0.4006707263260083,0.34454152325478776,0.2629953225664107,0.08366428382314006
Worcestershire Acute Hospitals NHS Trust,RWP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1793410778045654,52.1915168762207,E38000166,290343,279592,NA,NA,1488,706,NA,8529,2996,6397,2050,1537,573,915,1322,NA,NA,NA,NA,NA,NA,NA,NA,115,391,268869,852,96.29713821239018,NA,NA,0.5124972876907657,0.24316067547693593,NA,2.9375600582759014,1.0318829797859772,2.2032561487619815,0.706061451455692,0.529373878481658,0.19735278618737148,0.31514450150339424,0.4553235311338658,NA,NA,NA,NA,NA,NA,NA,NA,0.03960832532556321,0.13466830610691494,92.60392019094657,0.2934460276293901,NA,NA,1005,360,1015,616,412,345,95,0.3461423213234002,0.12399127928002396,0.34958652352562314,0.21216285565692988,0.14190113073158298,0.11882497597668965,0.03271992092111744
Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWWWH,Warrington Hospital,WA5 1QG,England,-2.6107027530670166,53.393978118896484,E38000194,202228,193992,NA,NA,1357,66,NA,4601,2144,4911,1179,1803,152,849,928,NA,NA,NA,NA,NA,NA,NA,NA,237,250,187968,694,95.92736910813538,NA,NA,0.6710247839072729,0.03263643016792927,NA,2.2751547757976143,1.0601894890915204,2.428447099313646,0.5830053207271001,0.89156793322388594,0.07516268765947347,0.4198231698874537,0.45888798781573276,NA,NA,NA,NA,NA,NA,NA,NA,0.11719445378483692,0.12362284154518663,92.94855311826255,0.3431770081294381,NA,NA,654,357,663,470,389,214,91,0.32339735348220816,0.17653341772652648,0.3278477757778349,0.23241094210495086,0.19235714144431038,0.10582115236267974,0.04499871432244793
Calderdale and Huddersfield NHS Trust,RWY01,Huddersfield Royal Infirmary,HD3 3EA,England,-1.816323161125183,53.65547561645508,E38000064,237341,196074,NA,NA,2082,88,NA,4944,7061,24922,17662,3899,403,1151,1807,NA,NA,NA,NA,NA,NA,NA,NA,1004,1184,188960,7096,82.61278076691343,NA,NA,0.877218853885338,0.03707745395865021,NA,2.083078776949621,2.9750443454776043,10.50050349497137,7.4416135433827275,1.6427840111906498,0.16979788574245494,0.4849562443909818,0.7613518102645561,NA,NA,NA,NA,NA,NA,NA,NA,0.42302004289187284,0.49886028962547563,79.61540568211983,2.989791060120249,NA,NA,4266,471,1446,878,1957,4305,834,1.7974138475863841,0.19844864561959374,0.6092499820932751,0.369931870178351,0.8245520158758917,1.8138459010453314,0.35139314319902587
NUH Nottingham University Hosptial,RX1CC,Nottingham University Hospitals Nhs Trust - City Campus,NG5 1PB,England,-1.1584131717681885,52.99123764038086,E38000132,305680,218698,NA,NA,2819,326,NA,15563,20265,40039,16771,9901,1049,5988,6330,NA,NA,NA,NA,NA,NA,NA,NA,2372,2121,199990,22185,71.54475268254383,NA,NA,0.922206228735933,0.1066474744831196,NA,5.091271918345982,6.629481811044228,13.09833813137922,5.486456425019629,3.2390081130594086,0.34316932740120387,1.958911279769694,2.0707929861292858,NA,NA,NA,NA,NA,NA,NA,NA,0.7759748756869929,0.6938628631248364,65.4246270609788,7.257589636220885,NA,NA,12166,2004,3304,2791,9877,9382,2926,3.979979063072494,0.655587542528134,1.0808688824914945,0.9130463229521067,3.2311567652447004,3.069222716566344,0.9572101544098403
NUH Nottingham University Hosptial,RX1RA,Nottingham University Hospitals Nhs Trust - Queen's Medical Centre Campus,NG7 2UH,England,-1.1859418153762817,52.94380187988281,E38000132,305680,218698,NA,NA,2819,326,NA,15563,20265,40039,16771,9901,1049,5988,6330,NA,NA,NA,NA,NA,NA,NA,NA,2372,2121,199990,22185,71.54475268254383,NA,NA,0.922206228735933,0.1066474744831196,NA,5.091271918345982,6.629481811044228,13.09833813137922,5.486456425019629,3.2390081130594086,0.34316932740120387,1.958911279769694,2.0707929861292858,NA,NA,NA,NA,NA,NA,NA,NA,0.7759748756869929,0.6938628631248364,65.4246270609788,7.257589636220885,NA,NA,12166,2004,3304,2791,9877,9382,2926,3.979979063072494,0.655587542528134,1.0808688824914945,0.9130463229521067,3.2311567652447004,3.069222716566344,0.9572101544098403
East Sussex Healthcare NHS Trust,RXC01,Conquest Hospital,TN37 7RD,England,0.5672841668128967,50.88516616821289,E38000076,180842,172582,NA,NA,1298,284,NA,5097,2979,3229,94,763,385,583,1404,NA,NA,NA,NA,NA,NA,NA,NA,233,449,165903,1370,95.43247696884573,NA,NA,0.7177536191813849,0.15704316475155108,NA,2.8184824321783655,1.6472943232213755,1.785536545713938,0.05197907565720353,0.4219152630473009,0.21289302263854637,0.32238086285265594,0.7763683215182314,NA,NA,NA,NA,NA,NA,NA,NA,0.1288417513630683,0.24828303159664236,91.73919775273444,0.7575673792592429,NA,NA,862,384,990,743,820,379,171,0.4766591831543558,0.2123400537485761,0.5474392010705478,0.41085588524789596,0.4534344897756052,0.20957520929872486,0.0945576801849128
East Sussex Healthcare NHS Trust,RXC02,Eastbourne District General Hospital,BN21 2UD,England,0.27112165093421936,50.78696823120117,E38000055,180455,172512,NA,NA,1513,288,NA,7202,2487,3807,136,955,437,837,1442,NA,NA,NA,NA,NA,NA,NA,NA,283,369,163509,997,95.59834861876922,NA,NA,0.83843617522374,0.15959657532348787,NA,3.9910226926380536,1.378182926491369,2.109667230057355,0.07536504945831371,0.5292178105344822,0.24216563686237563,0.46382754703388657,0.7990911861682968,NA,NA,NA,NA,NA,NA,NA,NA,0.15682580144634398,0.20448311213321882,90.60929317558394,0.5524923111024909,NA,NA,615,398,817,657,651,224,122,0.34080518688869804,0.22055360062065338,0.45274445152531106,0.36407968745670666,0.360754758804134,0.12413066969604611,0.06760688260231082
